timestamp,factory_id,temperature,vibration,pressure,humidity,energy_consumption,state
2026-09-15 11:51:32.408027,F2,62.7,0.265,3.62,49.17,6.58,normal
2026-09-15 11:51:33.408027,F2,67.0,0.286,3.06,46.05,8.38,normal
2026-09-15 11:51:34.408027,F2,67.73,0.447,2.42,40.15,7.47,normal
2026-09-15 11:51:35.408027,F2,66.82,0.47,2.45,50.03,7.37,normal
2026-09-15 11:51:36.408027,F2,61.2,0.386,3.13,47.24,6.77,normal
2026-09-15 11:51:37.408027,F2,68.09,0.344,4.0,51.04,7.07,normal
2026-09-15 11:51:38.408027,F2,71.09,0.581,3.84,52.3,7.26,normal
2026-09-15 11:51:39.408027,F2,72.8,0.431,3.3,47.14,6.26,normal
2026-09-15 11:51:40.408027,F2,57.64,0.385,3.51,53.79,6.71,normal
2026-09-15 11:51:41.408027,F2,64.77,0.374,3.54,46.68,7.62,normal
2026-09-15 11:51:42.408027,F2,64.15,0.503,3.25,47.66,5.43,normal
2026-09-15 11:51:43.408027,F2,76.54,0.311,3.78,47.23,7.45,normal
2026-09-15 11:51:44.408027,F2,65.45,0.391,3.31,48.55,7.22,normal
2026-09-15 11:51:45.408027,F2,65.74,0.354,2.96,43.02,7.55,normal
2026-09-15 11:51:46.408027,F2,60.71,0.161,3.32,48.26,8.68,normal
2026-09-15 11:51:47.408027,F2,57.88,0.395,3.24,49.84,5.21,normal
2026-09-15 11:51:48.408027,F2,63.35,0.464,3.29,44.75,6.49,normal
2026-09-15 11:51:49.408027,F2,70.32,0.506,3.08,52.12,6.21,normal
2026-09-15 11:51:50.408027,F2,55.6,0.481,4.11,50.09,5.6,normal
2026-09-15 11:51:51.408027,F2,63.02,0.253,3.57,54.98,4.87,normal
2026-09-15 11:51:52.408027,F2,64.66,0.499,3.4,43.21,7.41,normal
2026-09-15 11:51:53.408027,F2,62.06,0.367,3.8,49.73,4.47,normal
2026-09-15 11:51:54.408027,F2,75.25,0.383,3.3,49.36,6.68,normal
2026-09-15 11:51:55.408027,F2,63.53,0.313,3.28,49.04,7.14,normal
2026-09-15 11:51:56.408027,F2,67.04,0.469,3.59,37.32,6.36,normal
2026-09-15 11:51:57.408027,F2,68.87,0.33,3.14,48.21,7.79,normal
2026-09-15 11:51:58.408027,F2,54.03,0.207,2.56,40.54,8.07,normal
2026-09-15 11:51:59.408027,F2,66.12,0.489,3.24,47.86,8.0,normal
2026-09-15 11:52:00.408027,F2,63.72,0.334,3.28,35.97,6.13,normal
2026-09-15 11:52:01.408027,F2,69.33,0.443,3.64,51.8,5.83,normal
2026-09-15 11:52:02.408027,F2,60.88,0.247,3.38,41.27,8.38,normal
2026-09-15 11:52:03.408027,F2,89.6,1.162,5.06,47.93,13.6,failure
2026-09-15 11:52:04.408027,F2,68.63,0.239,3.49,49.1,8.08,normal
2026-09-15 11:52:05.408027,F2,77.93,0.619,3.71,38.42,5.25,normal
2026-09-15 11:52:06.408027,F2,96.28,0.718,6.32,52.96,10.73,failure
2026-09-15 11:52:07.408027,F2,71.57,0.394,3.69,42.06,6.61,normal
2026-09-15 11:52:08.408027,F2,69.06,0.291,3.42,47.97,6.06,normal
2026-09-15 11:52:09.408027,F2,58.08,0.577,3.11,42.82,6.61,normal
2026-09-15 11:52:10.408027,F2,94.91,1.678,4.77,57.14,11.93,failure
2026-09-15 11:52:11.408027,F2,64.54,0.31,3.33,35.02,6.42,normal
2026-09-15 11:52:12.408027,F2,59.91,0.272,3.53,45.62,6.3,normal
2026-09-15 11:52:13.408027,F2,85.95,1.498,7.09,55.7,10.85,failure
2026-09-15 11:52:14.408027,F2,68.14,0.484,3.49,51.19,6.57,normal
2026-09-15 11:52:15.408027,F2,60.34,0.463,2.8,42.5,7.21,normal
2026-09-15 11:52:16.408027,F2,64.27,0.447,3.35,54.65,6.74,normal
2026-09-15 11:52:17.408027,F2,58.44,0.41,3.45,49.09,8.1,normal
2026-09-15 11:52:18.408027,F2,64.04,0.292,3.95,47.33,7.67,normal
2026-09-15 11:52:19.408027,F2,62.51,0.49,3.23,51.47,6.07,normal
2026-09-15 11:52:20.408027,F2,64.07,0.296,2.99,44.02,8.23,normal
2026-09-15 11:52:21.408027,F2,59.97,0.259,3.45,47.55,6.14,normal
2026-09-15 11:52:22.408027,F2,61.61,0.5,4.28,46.36,4.88,normal
2026-09-15 11:52:23.408027,F2,63.08,0.45,3.25,38.43,7.25,normal
2026-09-15 11:52:24.408027,F2,61.57,0.53,3.9,46.78,6.96,normal
2026-09-15 11:52:25.408027,F2,71.03,0.406,3.29,43.0,4.42,normal
2026-09-15 11:52:26.408027,F2,61.22,0.45,3.33,39.29,8.2,normal
2026-09-15 11:52:27.408027,F2,60.2,0.365,3.92,44.44,7.64,normal
2026-09-15 11:52:28.408027,F2,64.75,0.298,3.39,47.26,7.59,normal
2026-09-15 11:52:29.408027,F2,60.0,0.475,3.47,39.22,7.13,normal
2026-09-15 11:52:30.408027,F2,72.76,0.503,3.78,44.6,5.2,normal
2026-09-15 11:52:31.408027,F2,62.95,0.224,3.81,44.9,5.57,normal
2026-09-15 11:52:32.408027,F2,66.35,0.39,3.54,44.8,5.54,normal
2026-09-15 11:52:33.408027,F2,63.24,0.367,3.28,38.76,7.47,normal
2026-09-15 11:52:34.408027,F2,54.24,0.553,3.72,50.79,7.49,normal
2026-09-15 11:52:35.408027,F2,71.58,0.3,3.2,47.12,7.11,normal
2026-09-15 11:52:36.408027,F2,73.93,0.162,3.81,36.25,5.64,normal
2026-09-15 11:52:37.408027,F2,68.87,0.289,3.55,39.71,7.74,normal
2026-09-15 11:52:38.408027,F2,61.35,0.542,3.4,46.86,8.24,normal
2026-09-15 11:52:39.408027,F2,61.6,0.455,3.41,40.22,6.54,normal
2026-09-15 11:52:40.408027,F2,63.24,0.492,2.87,44.11,6.71,normal
2026-09-15 11:52:41.408027,F2,70.59,0.391,3.08,46.77,5.75,normal
2026-09-15 11:52:42.408027,F2,67.7,0.433,3.08,38.21,7.38,normal
2026-09-15 11:52:43.408027,F2,60.46,0.387,3.59,48.51,8.43,normal
2026-09-15 11:52:44.408027,F2,68.94,0.432,4.03,42.57,5.95,normal
2026-09-15 11:52:45.408027,F2,71.18,0.483,3.29,44.01,7.31,normal
2026-09-15 11:52:46.408027,F2,69.84,0.404,2.94,44.18,7.09,normal
2026-09-15 11:52:47.408027,F2,60.77,0.453,3.52,40.93,7.06,normal
2026-09-15 11:52:48.408027,F2,69.4,0.287,3.7,40.32,6.52,normal
2026-09-15 11:52:49.408027,F2,68.35,0.404,2.86,45.03,5.73,normal
2026-09-15 11:52:50.408027,F2,59.97,0.516,3.43,40.56,7.87,normal
2026-09-15 11:52:51.408027,F2,66.93,0.532,3.79,46.3,6.21,normal
2026-09-15 11:52:52.408027,F2,60.68,0.414,3.55,42.79,7.12,normal
2026-09-15 11:52:53.408027,F2,69.08,0.295,3.65,35.06,7.37,normal
2026-09-15 11:52:54.408027,F2,69.33,0.564,3.77,39.36,5.83,normal
2026-09-15 11:52:55.408027,F2,71.54,0.566,3.69,36.3,7.69,normal
2026-09-15 11:52:56.408027,F2,67.24,0.386,3.57,44.09,8.02,normal
2026-09-15 11:52:57.408027,F2,95.37,1.684,5.1,52.75,11.45,failure
2026-09-15 11:52:58.408027,F2,63.02,0.278,3.63,42.53,6.3,normal
2026-09-15 11:52:59.408027,F2,58.49,0.468,3.32,40.79,7.32,normal
2026-09-15 11:53:00.408027,F2,69.08,0.429,3.56,39.19,5.21,normal
2026-09-15 11:53:01.408027,F2,66.04,0.434,3.94,43.52,6.92,normal
2026-09-15 11:53:02.408027,F2,67.52,0.642,3.73,46.93,7.17,normal
2026-09-15 11:53:03.408027,F2,69.36,0.437,3.32,44.14,5.66,normal
2026-09-15 11:53:04.408027,F2,59.39,0.379,2.7,43.49,6.41,normal
2026-09-15 11:53:05.408027,F2,69.86,0.344,3.64,49.64,8.35,normal
2026-09-15 11:53:06.408027,F2,67.54,0.533,2.7,47.35,8.45,normal
2026-09-15 11:53:07.408027,F2,57.84,0.355,3.99,44.8,7.59,normal
2026-09-15 11:53:08.408027,F2,67.57,0.315,3.69,44.36,8.04,normal
2026-09-15 11:53:09.408027,F2,65.63,0.282,3.44,40.76,6.4,normal
2026-09-15 11:53:10.408027,F2,71.73,0.164,3.18,41.57,8.58,normal
2026-09-15 11:53:11.408027,F2,57.67,0.26,3.18,52.43,7.27,normal
2026-09-15 11:53:12.408027,F2,70.61,0.394,3.96,44.84,7.4,normal
2026-09-15 11:53:13.408027,F2,66.73,0.515,2.72,49.1,8.22,normal
2026-09-15 11:53:14.408027,F2,61.04,0.377,3.13,51.73,6.77,normal
2026-09-15 11:53:15.408027,F2,71.94,0.297,3.41,44.28,7.97,normal
2026-09-15 11:53:16.408027,F2,64.56,0.392,3.33,43.69,7.08,normal
2026-09-15 11:53:17.408027,F2,66.4,0.399,3.24,50.55,4.99,normal
2026-09-15 11:53:18.408027,F2,66.94,0.254,3.67,48.44,5.78,normal
2026-09-15 11:53:19.408027,F2,70.78,0.359,4.0,42.37,6.94,normal
2026-09-15 11:53:20.408027,F2,63.28,0.391,3.1,43.54,6.71,normal
2026-09-15 11:53:21.408027,F2,77.88,1.733,7.17,54.17,8.94,failure
2026-09-15 11:53:22.408027,F2,66.84,0.373,3.04,40.6,8.21,normal
2026-09-15 11:53:23.408027,F2,63.62,0.544,3.43,52.78,6.9,normal
2026-09-15 11:53:24.408027,F2,71.85,0.469,3.18,48.78,8.07,normal
2026-09-15 11:53:25.408027,F2,68.2,0.284,3.89,36.96,5.05,normal
2026-09-15 11:53:26.408027,F2,58.11,0.411,3.21,39.02,5.97,normal
2026-09-15 11:53:27.408027,F2,65.17,0.41,3.95,44.56,6.99,normal
2026-09-15 11:53:28.408027,F2,67.94,0.356,3.55,49.01,6.68,normal
2026-09-15 11:53:29.408027,F2,70.21,0.395,3.96,40.97,8.14,normal
2026-09-15 11:53:30.408027,F2,69.85,0.382,3.41,41.53,6.69,normal
2026-09-15 11:53:31.408027,F2,59.23,0.302,3.66,40.57,7.36,normal
2026-09-15 11:53:32.408027,F2,59.77,0.323,3.76,50.8,6.65,normal
2026-09-15 11:53:33.408027,F2,73.18,0.522,4.06,42.97,7.3,normal
2026-09-15 11:53:34.408027,F2,58.64,0.474,3.64,47.36,6.15,normal
2026-09-15 11:53:35.408027,F2,64.84,0.411,3.17,46.96,6.12,normal
2026-09-15 11:53:36.408027,F2,55.46,0.223,2.93,36.34,9.46,normal
2026-09-15 11:53:37.408027,F2,56.02,0.582,3.83,55.1,8.07,normal
2026-09-15 11:53:38.408027,F2,64.94,0.363,3.7,55.61,6.52,normal
2026-09-15 11:53:39.408027,F2,57.42,0.454,3.53,51.71,6.19,normal
2026-09-15 11:53:40.408027,F2,68.22,0.246,3.32,44.13,7.09,normal
2026-09-15 11:53:41.408027,F2,69.51,0.645,3.75,49.45,6.65,normal
2026-09-15 11:53:42.408027,F2,68.51,0.39,3.96,43.62,7.12,normal
2026-09-15 11:53:43.408027,F2,64.1,0.361,4.1,45.82,6.3,normal
2026-09-15 11:53:44.408027,F2,69.25,0.374,3.7,41.94,5.99,normal
2026-09-15 11:53:45.408027,F2,66.52,0.357,3.62,47.12,7.79,normal
2026-09-15 11:53:46.408027,F2,69.62,0.106,4.15,50.14,8.41,normal
2026-09-15 11:53:47.408027,F2,65.84,0.155,3.46,45.76,6.65,normal
2026-09-15 11:53:48.408027,F2,60.12,0.299,3.99,39.12,7.52,normal
2026-09-15 11:53:49.408027,F2,92.22,1.042,5.71,53.26,10.58,failure
2026-09-15 11:53:50.408027,F2,68.08,0.412,3.82,42.2,5.36,normal
2026-09-15 11:53:51.408027,F2,66.34,0.368,3.42,52.37,7.44,normal
2026-09-15 11:53:52.408027,F2,61.84,0.591,4.09,42.68,7.09,normal
2026-09-15 11:53:53.408027,F2,61.85,0.388,3.46,42.74,7.95,normal
2026-09-15 11:53:54.408027,F2,64.84,0.384,3.8,40.39,7.89,normal
2026-09-15 11:53:55.408027,F2,68.83,0.564,3.78,43.31,9.1,normal
2026-09-15 11:53:56.408027,F2,62.77,0.389,3.84,51.22,9.08,normal
2026-09-15 11:53:57.408027,F2,66.77,0.423,3.04,46.67,7.45,normal
2026-09-15 11:53:58.408027,F2,61.71,0.457,3.36,45.63,8.13,normal
2026-09-15 11:53:59.408027,F2,66.02,0.305,3.42,46.74,7.59,normal
2026-09-15 11:54:00.408027,F2,65.57,0.421,4.06,44.62,7.42,normal
2026-09-15 11:54:01.408027,F2,72.01,0.346,3.88,44.24,5.95,normal
2026-09-15 11:54:02.408027,F2,67.75,0.346,3.12,42.07,7.15,normal
2026-09-15 11:54:03.408027,F2,59.46,0.293,3.95,43.51,6.52,normal
2026-09-15 11:54:04.408027,F2,68.37,0.52,3.67,45.73,5.01,normal
2026-09-15 11:54:05.408027,F2,60.15,0.231,3.95,52.21,6.04,normal
2026-09-15 11:54:06.408027,F2,64.41,0.369,3.95,46.99,7.06,normal
2026-09-15 11:54:07.408027,F2,61.16,0.634,2.96,51.42,6.1,normal
2026-09-15 11:54:08.408027,F2,66.94,0.599,3.75,48.27,7.42,normal
2026-09-15 11:54:09.408027,F2,61.73,0.566,4.06,51.96,6.57,normal
2026-09-15 11:54:10.408027,F2,62.55,0.323,3.69,49.82,5.97,normal
2026-09-15 11:54:11.408027,F2,75.12,0.358,3.12,40.43,7.68,normal
2026-09-15 11:54:12.408027,F2,90.9,1.234,7.09,54.51,11.19,failure
2026-09-15 11:54:13.408027,F2,68.92,0.403,3.98,39.89,6.1,normal
2026-09-15 11:54:14.408027,F2,64.72,0.348,3.79,38.32,7.07,normal
2026-09-15 11:54:15.408027,F2,67.24,0.62,3.24,35.5,6.73,normal
2026-09-15 11:54:16.408027,F2,72.69,0.402,3.16,38.59,8.71,normal
2026-09-15 11:54:17.408027,F2,66.6,0.433,3.51,47.94,5.86,normal
2026-09-15 11:54:18.408027,F2,60.62,0.21,3.14,40.62,7.53,normal
2026-09-15 11:54:19.408027,F2,65.75,0.411,3.98,47.39,5.55,normal
2026-09-15 11:54:20.408027,F2,67.88,0.312,3.31,48.66,7.31,normal
2026-09-15 11:54:21.408027,F2,70.63,0.486,3.52,46.92,6.8,normal
2026-09-15 11:54:22.408027,F2,99.99,1.256,6.26,48.18,11.61,failure
2026-09-15 11:54:23.408027,F2,67.47,0.342,3.41,46.73,6.5,normal
2026-09-15 11:54:24.408027,F2,72.17,0.51,3.23,47.51,7.04,normal
2026-09-15 11:54:25.408027,F2,83.66,1.117,6.66,51.6,11.53,failure
2026-09-15 11:54:26.408027,F2,75.98,0.552,3.54,48.09,7.28,normal
2026-09-15 11:54:27.408027,F2,72.79,0.513,3.81,50.26,6.15,normal
2026-09-15 11:54:28.408027,F2,75.6,0.5,3.73,48.3,4.46,normal
2026-09-15 11:54:29.408027,F2,68.89,0.546,3.87,53.95,6.75,normal
2026-09-15 11:54:30.408027,F2,64.61,0.567,2.97,47.32,7.27,normal
2026-09-15 11:54:31.408027,F2,64.1,0.265,3.14,41.42,7.18,normal
2026-09-15 11:54:32.408027,F2,63.61,0.575,3.68,44.07,6.48,normal
2026-09-15 11:54:33.408027,F2,69.04,0.665,3.72,43.74,8.13,normal
2026-09-15 11:54:34.408027,F2,57.26,0.294,2.98,40.7,5.84,normal
2026-09-15 11:54:35.408027,F2,66.31,0.234,3.35,45.04,7.97,normal
2026-09-15 11:54:36.408027,F2,64.07,0.329,2.62,44.15,7.09,normal
2026-09-15 11:54:37.408027,F2,69.47,0.102,2.88,53.78,8.69,normal
2026-09-15 11:54:38.408027,F2,70.37,0.363,3.69,41.97,5.89,normal
2026-09-15 11:54:39.408027,F2,59.71,0.474,4.08,33.29,6.68,normal
2026-09-15 11:54:40.408027,F2,69.05,0.422,3.0,41.47,7.86,normal
2026-09-15 11:54:41.408027,F2,60.97,0.255,3.48,54.74,5.55,normal
2026-09-15 11:54:42.408027,F2,61.72,0.521,4.0,39.68,6.0,normal
2026-09-15 11:54:43.408027,F2,65.16,0.428,3.47,48.37,6.75,normal
2026-09-15 11:54:44.408027,F2,67.06,0.282,3.86,57.61,7.9,normal
2026-09-15 11:54:45.408027,F2,69.21,0.375,3.63,45.31,8.51,normal
2026-09-15 11:54:46.408027,F2,55.95,0.374,3.07,50.71,6.33,normal
2026-09-15 11:54:47.408027,F2,61.65,0.482,3.51,51.32,7.47,normal
2026-09-15 11:54:48.408027,F2,61.96,0.429,3.36,44.76,6.78,normal
2026-09-15 11:54:49.408027,F2,56.83,0.161,4.37,47.66,8.49,normal
2026-09-15 11:54:50.408027,F2,66.27,0.34,2.91,43.58,8.77,normal
2026-09-15 11:54:51.408027,F2,65.3,0.348,3.25,52.14,6.03,normal
2026-09-15 11:54:52.408027,F2,65.09,0.201,3.44,36.01,6.91,normal
2026-09-15 11:54:53.408027,F2,61.26,0.386,3.02,47.23,5.04,normal
2026-09-15 11:54:54.408027,F2,77.99,1.47,5.08,52.83,12.39,failure
2026-09-15 11:54:55.408027,F2,65.72,0.426,3.88,40.83,7.73,normal
2026-09-15 11:54:56.408027,F2,63.09,0.374,3.7,43.02,5.09,normal
2026-09-15 11:54:57.408027,F2,60.5,0.507,3.94,45.94,6.35,normal
2026-09-15 11:54:58.408027,F2,56.9,0.375,3.54,36.05,6.76,normal
2026-09-15 11:54:59.408027,F2,60.34,0.304,2.97,46.02,7.19,normal
2026-09-15 11:55:00.408027,F2,73.35,0.357,3.17,40.95,6.06,normal
2026-09-15 11:55:01.408027,F2,65.28,0.378,3.12,45.99,7.76,normal
2026-09-15 11:55:02.408027,F2,76.41,0.497,3.15,41.95,7.18,normal
2026-09-15 11:55:03.408027,F2,70.06,0.263,3.44,54.58,7.83,normal
2026-09-15 11:55:04.408027,F2,73.3,0.401,3.56,45.96,5.28,normal
2026-09-15 11:55:05.408027,F2,60.08,0.337,3.21,40.81,8.4,normal
2026-09-15 11:55:06.408027,F2,56.9,0.323,3.11,43.44,6.31,normal
2026-09-15 11:55:07.408027,F2,75.42,0.35,3.91,49.47,6.52,normal
2026-09-15 11:55:08.408027,F2,71.41,0.492,3.58,44.69,8.09,normal
2026-09-15 11:55:09.408027,F2,66.62,0.285,3.73,52.73,5.32,normal
2026-09-15 11:55:10.408027,F2,60.41,0.348,3.49,48.06,6.05,normal
2026-09-15 11:55:11.408027,F2,63.95,0.359,4.21,44.89,6.84,normal
2026-09-15 11:55:12.408027,F2,64.5,0.199,3.41,41.83,7.41,normal
2026-09-15 11:55:13.408027,F2,64.98,0.28,3.5,53.31,8.32,normal
2026-09-15 11:55:14.408027,F2,61.72,0.397,3.77,50.87,6.77,normal
2026-09-15 11:55:15.408027,F2,51.21,0.286,2.9,48.82,6.43,normal
2026-09-15 11:55:16.408027,F2,70.06,0.273,3.14,47.26,7.32,normal
2026-09-15 11:55:17.408027,F2,58.27,0.755,3.23,43.78,8.27,normal
2026-09-15 11:55:18.408027,F2,61.83,0.654,3.08,40.22,7.21,normal
2026-09-15 11:55:19.408027,F2,73.35,0.457,3.52,43.77,5.8,normal
2026-09-15 11:55:20.408027,F2,56.17,0.448,3.3,49.01,7.15,normal
2026-09-15 11:55:21.408027,F2,53.58,0.377,3.85,51.89,7.54,normal
2026-09-15 11:55:22.408027,F2,65.06,0.155,3.65,41.98,6.19,normal
2026-09-15 11:55:23.408027,F2,67.44,0.507,3.39,46.51,5.88,normal
2026-09-15 11:55:24.408027,F2,64.04,0.286,3.75,39.31,5.62,normal
2026-09-15 11:55:25.408027,F2,58.49,0.456,4.01,46.53,7.57,normal
2026-09-15 11:55:26.408027,F2,57.06,0.336,3.76,44.85,9.07,normal
2026-09-15 11:55:27.408027,F2,64.22,0.446,3.52,42.84,9.4,normal
2026-09-15 11:55:28.408027,F2,70.64,0.349,3.29,36.28,6.14,normal
2026-09-15 11:55:29.408027,F2,63.36,0.569,3.14,40.57,7.42,normal
2026-09-15 11:55:30.408027,F2,66.38,0.237,3.1,39.56,6.23,normal
2026-09-15 11:55:31.408027,F2,53.8,0.231,2.55,50.78,6.26,normal
2026-09-15 11:55:32.408027,F2,64.32,0.451,3.78,49.53,8.03,normal
2026-09-15 11:55:33.408027,F2,68.06,0.499,3.34,50.07,8.61,normal
2026-09-15 11:55:34.408027,F2,62.81,0.374,3.0,43.53,7.49,normal
2026-09-15 11:55:35.408027,F2,56.29,0.247,3.77,43.42,7.27,normal
2026-09-15 11:55:36.408027,F2,70.85,0.279,4.21,44.25,8.69,normal
2026-09-15 11:55:37.408027,F2,67.28,0.288,2.69,48.32,7.47,normal
2026-09-15 11:55:38.408027,F2,66.15,0.554,2.97,47.2,8.9,normal
2026-09-15 11:55:39.408027,F2,69.84,0.329,3.51,38.52,6.44,normal
2026-09-15 11:55:40.408027,F2,61.66,0.366,3.61,45.84,5.64,normal
2026-09-15 11:55:41.408027,F2,61.73,0.139,3.51,35.26,7.21,normal
2026-09-15 11:55:42.408027,F2,64.35,0.465,3.15,44.86,5.15,normal
2026-09-15 11:55:43.408027,F2,64.6,0.578,3.51,42.43,6.05,normal
2026-09-15 11:55:44.408027,F2,74.1,0.331,3.73,43.35,8.03,normal
2026-09-15 11:55:45.408027,F2,59.4,0.298,4.01,50.49,5.97,normal
2026-09-15 11:55:46.408027,F2,72.69,0.647,2.73,34.91,7.84,normal
2026-09-15 11:55:47.408027,F2,67.35,0.553,3.94,44.45,6.06,normal
2026-09-15 11:55:48.408027,F2,73.2,0.224,4.18,47.56,5.31,normal
2026-09-15 11:55:49.408027,F2,67.03,0.392,3.09,50.28,6.94,normal
2026-09-15 11:55:50.408027,F2,95.31,1.313,5.78,48.25,9.33,failure
2026-09-15 11:55:51.408027,F2,66.06,0.413,3.8,44.82,5.87,normal
2026-09-15 11:55:52.408027,F2,53.56,0.382,3.34,45.49,7.55,normal
2026-09-15 11:55:53.408027,F2,52.79,0.425,3.9,55.9,5.58,normal
2026-09-15 11:55:54.408027,F2,65.21,0.211,3.97,52.84,7.33,normal
2026-09-15 11:55:55.408027,F2,64.6,0.544,3.2,33.88,6.75,normal
2026-09-15 11:55:56.408027,F2,71.45,0.357,3.91,44.95,6.69,normal
2026-09-15 11:55:57.408027,F2,63.91,0.339,2.84,47.5,4.76,normal
2026-09-15 11:55:58.408027,F2,89.5,2.036,5.52,44.36,11.26,failure
2026-09-15 11:55:59.408027,F2,62.29,0.351,3.68,42.44,6.89,normal
2026-09-15 11:56:00.408027,F2,66.17,0.474,3.56,38.54,7.16,normal
2026-09-15 11:56:01.408027,F2,67.86,0.454,4.11,44.82,8.28,normal
2026-09-15 11:56:02.408027,F2,69.53,0.341,2.95,46.3,7.26,normal
2026-09-15 11:56:03.408027,F2,70.5,0.438,3.06,42.51,5.94,normal
2026-09-15 11:56:04.408027,F2,58.06,0.308,3.13,46.59,5.29,normal
2026-09-15 11:56:05.408027,F2,61.65,0.598,3.89,44.29,10.23,normal
2026-09-15 11:56:06.408027,F2,63.38,0.195,3.73,44.41,5.15,normal
2026-09-15 11:56:07.408027,F2,65.55,0.412,3.35,41.5,6.05,normal
2026-09-15 11:56:08.408027,F2,68.42,0.355,2.97,40.19,6.95,normal
2026-09-15 11:56:09.408027,F2,63.01,0.539,3.62,41.81,6.51,normal
2026-09-15 11:56:10.408027,F2,64.11,0.463,4.08,47.55,7.46,normal
2026-09-15 11:56:11.408027,F2,58.43,0.626,3.5,47.21,6.09,normal
2026-09-15 11:56:12.408027,F2,65.45,0.448,3.59,42.22,7.58,normal
2026-09-15 11:56:13.408027,F2,65.98,0.195,3.53,42.64,6.54,normal
2026-09-15 11:56:14.408027,F2,96.13,1.39,5.29,46.53,10.09,failure
2026-09-15 11:56:15.408027,F2,59.18,0.461,3.41,45.52,7.62,normal
2026-09-15 11:56:16.408027,F2,59.64,0.432,3.38,55.43,7.5,normal
2026-09-15 11:56:17.408027,F2,67.06,0.447,3.85,53.38,8.9,normal
2026-09-15 11:56:18.408027,F2,65.3,0.301,4.1,48.94,9.35,normal
2026-09-15 11:56:19.408027,F2,66.68,0.642,3.86,49.99,8.14,normal
2026-09-15 11:56:20.408027,F2,66.98,0.434,3.89,46.99,6.33,normal
2026-09-15 11:56:21.408027,F2,63.59,0.367,3.56,43.96,5.78,normal
2026-09-15 11:56:22.408027,F2,81.53,1.651,6.53,46.34,10.29,failure
2026-09-15 11:56:23.408027,F2,74.08,0.571,4.0,44.41,7.2,normal
2026-09-15 11:56:24.408027,F2,67.64,0.416,3.07,52.02,7.64,normal
2026-09-15 11:56:25.408027,F2,65.07,0.491,3.49,45.17,6.91,normal
2026-09-15 11:56:26.408027,F2,63.18,0.371,3.62,45.8,7.36,normal
2026-09-15 11:56:27.408027,F2,67.3,0.455,3.53,47.18,7.79,normal
2026-09-15 11:56:28.408027,F2,65.69,0.374,3.57,46.87,5.88,normal
2026-09-15 11:56:29.408027,F2,67.0,0.442,3.57,47.72,7.31,normal
2026-09-15 11:56:30.408027,F2,68.59,0.349,3.41,51.81,8.19,normal
2026-09-15 11:56:31.408027,F2,63.78,0.44,3.54,42.06,8.15,normal
2026-09-15 11:56:32.408027,F2,67.69,0.357,3.42,44.46,8.86,normal
2026-09-15 11:56:33.408027,F2,69.73,0.438,3.69,43.1,6.07,normal
2026-09-15 11:56:34.408027,F2,66.85,0.389,3.24,51.82,6.29,normal
2026-09-15 11:56:35.408027,F2,66.9,0.284,3.16,33.84,5.79,normal
2026-09-15 11:56:36.408027,F2,59.37,0.367,2.68,40.38,8.23,normal
2026-09-15 11:56:37.408027,F2,65.52,0.517,2.91,39.53,6.97,normal
2026-09-15 11:56:38.408027,F2,69.65,0.106,3.44,40.21,6.9,normal
2026-09-15 11:56:39.408027,F2,65.03,0.61,3.59,47.58,5.72,normal
2026-09-15 11:56:40.408027,F2,64.16,0.398,3.66,42.11,8.15,normal
2026-09-15 11:56:41.408027,F2,68.92,0.265,3.21,48.07,8.01,normal
2026-09-15 11:56:42.408027,F2,61.07,0.35,3.95,54.68,5.84,normal
2026-09-15 11:56:43.408027,F2,60.12,0.52,3.98,54.15,5.89,normal
2026-09-15 11:56:44.408027,F2,71.22,0.441,2.98,44.28,6.17,normal
2026-09-15 11:56:45.408027,F2,69.64,0.292,3.32,49.7,5.8,normal
2026-09-15 11:56:46.408027,F2,99.38,1.303,6.26,44.41,8.75,failure
2026-09-15 11:56:47.408027,F2,69.21,0.526,3.03,48.04,8.02,normal
2026-09-15 11:56:48.408027,F2,61.17,0.482,3.88,46.6,6.33,normal
2026-09-15 11:56:49.408027,F2,73.95,0.272,3.09,44.13,5.58,normal
2026-09-15 11:56:50.408027,F2,64.69,0.253,3.42,46.55,7.09,normal
2026-09-15 11:56:51.408027,F2,70.85,0.138,4.33,54.46,7.49,normal
2026-09-15 11:56:52.408027,F2,62.98,0.453,3.16,57.55,7.93,normal
2026-09-15 11:56:53.408027,F2,67.06,0.412,3.47,42.43,7.27,normal
2026-09-15 11:56:54.408027,F2,59.32,0.482,3.75,43.87,8.73,normal
2026-09-15 11:56:55.408027,F2,68.96,0.622,3.45,48.93,8.16,normal
2026-09-15 11:56:56.408027,F2,85.56,1.415,5.84,54.59,9.81,failure
2026-09-15 11:56:57.408027,F2,60.84,0.365,3.72,48.04,4.92,normal
2026-09-15 11:56:58.408027,F2,57.42,0.428,4.0,46.29,6.66,normal
2026-09-15 11:56:59.408027,F2,68.43,0.253,3.87,38.59,7.73,normal
2026-09-15 11:57:00.408027,F2,71.2,0.664,3.47,48.46,7.21,normal
2026-09-15 11:57:01.408027,F2,62.42,0.256,2.86,53.96,8.77,normal
2026-09-15 11:57:02.408027,F2,55.42,0.635,3.57,40.44,9.39,normal
2026-09-15 11:57:03.408027,F2,55.72,0.389,3.86,37.18,7.74,normal
